"gauge_code","nome","estado","lat","long","time_step","network","n_years_zip"
"A416","Correntina","BA",-13.33249999,-44.61749999,60,"INMET subdiário",6
"A417","Itabaianinha","SE",-11.27249999,-37.79499999,60,"INMET subdiário",9
"A418","Bom Jesus da Lapa","BA",-13.25111111,-43.40527777,60,"INMET subdiário",3
"A419","Poco Verde","SE",-10.73805555,-38.10833333,60,"INMET subdiário",4
"A420","Carira","SE",-10.39944444,-37.74722221,60,"INMET subdiário",2
"A421","Brejo Grande","SE",-10.47388888,-36.48194443,60,"INMET subdiário",6
"A423","Remanso","BA",-9.62555554,-42.07722221,60,"INMET subdiário",7
"A424","Irece","BA",-11.32888888,-41.86444444,60,"INMET subdiário",7
"A425","Lencois","BA",-12.55777777,-41.38888888,60,"INMET subdiário",8
"A426","Guanambi","BA",-14.20805555,-42.74972221,60,"INMET subdiário",3
"A427","Porto Seguro","BA",-16.38888888,-39.18249999,60,"INMET subdiário",8
"A428","Senhor do Bonfim","BA",-10.44305555,-40.14833333,60,"INMET subdiário",6
"A429","Barra","BA",-11.08472221,-43.13888888,60,"INMET subdiário",8
"A430","Piata","BA",-13.15555555,-41.77416666,60,"INMET subdiário",8
"A431","Conde","BA",-12.035833330000001,-37.68388888,60,"INMET subdiário",8
"A432","Buritirama","BA",-10.72305554,-43.65111111,60,"INMET subdiário",1
"A433","Brumado","BA",-14.18194443,-41.67222221,60,"INMET subdiário",9
"A434","Amargosa","BA",-13.00944444,-39.61694443,60,"INMET subdiário",9
"A435","Uaua","BA",-9.8336111,-39.49555555,60,"INMET subdiário",3
"A436","Queimadas","BA",-10.98472221,-39.61694443,60,"INMET subdiário",3
"A437","Una","BA",-15.28027777,-39.09138888,60,"INMET subdiário",7
"A438","Marau","BA",-13.90694444,-38.97222221,60,"INMET subdiário",5
"A439","Ibotirama","BA",-12.19305555,-43.21333333,60,"INMET subdiário",7
"A440","Jacobina","BA",-11.205,-40.465,60,"INMET subdiário",5
"A441","Serrinha","BA",-11.66472222,-39.02305554,60,"INMET subdiário",6
"A442","Euclides da Cunha","BA",-10.53722221,-38.99666666,60,"INMET subdiário",6
"A443","Delfino","BA",-10.455,-41.20694444,60,"INMET subdiário",4
"A444","Valenca","BA",-13.3436111,-39.12666666,60,"INMET subdiário",1
"A445","Ipiau","BA",-14.17138888,-39.69249999,60,"INMET subdiário",3
"A446","Itapetinga","BA",-15.24472221,-40.22944443,60,"INMET subdiário",6
"A447","Belmonte","BA",-16.08805555,-39.21527777,60,"INMET subdiário",2
"A448","Curaca","BA",-9.00138888,-39.9125,60,"INMET subdiário",2
"A450","Jeremoabo","BA",-10.08083332,-38.34583333,60,"INMET subdiário",7
"A451","Itabaiana","SE",-10.67166666,-37.47138888,60,"INMET subdiário",2
"A452","Formosa do Rio Preto","BA",-11.05222222,-45.20083333,60,"INMET subdiário",1
"A453","Nossa Senhora da Gloria","SE",-10.20777777,-37.43194443,60,"INMET subdiário",1
"A454","Macaubas","BA",-13.03888888,-42.61722221,60,"INMET subdiário",1
"A455","Itamaraju","BA",-17.00694444,-39.55805555,60,"INMET subdiário",2
"A458","Ribeira do Amparo","BA",-11.05861111,-38.44416666,60,"INMET subdiário",4
"A502","Barbacena","MG",-21.22833332,-43.76777777,60,"INMET subdiário",16
"A505","Araxa","MG",-19.60583333,-46.94972221,60,"INMET subdiário",11
"A506","Montes Claros","MG",-16.68638888,-43.84388888,60,"INMET subdiário",10
"A507","Uberlandia","MG",-18.91694443,-48.25555555,60,"INMET subdiário",14
"A508","Almenara","MG",-16.16666666,-40.68777777,60,"INMET subdiário",11
"A509","Monte Verde","MG",-22.86166666,-46.04333333,60,"INMET subdiário",13
"A510","Vicosa","MG",-20.762607,-42.864013,60,"INMET subdiário",13
"A511","Timoteo","MG",-19.57388888,-42.62249999,60,"INMET subdiário",11
"A512","Ituiutaba","MG",-18.95277777,-49.52499999,60,"INMET subdiário",9
"A513","Ouro Branco","MG",-20.55666666,-43.75611111,60,"INMET subdiário",9
"A514","Sao Joao Del Rei","MG",-21.10638888,-44.25083333,60,"INMET subdiário",12
"A515","Varginha","MG",-21.56638888,-45.40416666,60,"INMET subdiário",7
"A516","Passos","MG",-20.745237,-46.633916,60,"INMET subdiário",10
"A517","Muriae","MG",-21.105,-42.37583332,60,"INMET subdiário",12
"A518","Juiz de Fora","MG",-21.769965,-43.364329,60,"INMET subdiário",13
"A519","Campina Verde","MG",-19.53921,-49.518133,60,"INMET subdiário",9
"A520","Conceicao das Alagoas","MG",-19.98583333,-48.15166666,60,"INMET subdiário",8
"A521","Belo Horizonte - Pampulha","MG",-19.88388888,-43.96944443,60,"INMET subdiário",17
"A522","Serra dos Aimores","MG",-17.79888888,-40.25,60,"INMET subdiário",6
"A523","Patrocinio","MG",-18.99666666,-46.98583333,60,"INMET subdiário",10
"A524","Formiga","MG",-20.455,-45.45388888,60,"INMET subdiário",10
"A525","Sacramento","MG",-19.87527777,-47.43416666,60,"INMET subdiário",9
"A526","Montalvania","MG",-14.40833333,-44.40416666,60,"INMET subdiário",4
"A527","Teofilo Otoni","MG",-17.89277777,-41.51555555,60,"INMET subdiário",11
"A528","Tres Marias","MG",-18.200855,-45.459836,60,"INMET subdiário",12
"A529","Passa Quatro","MG",-22.39583333,-44.96194444,60,"INMET subdiário",7
"A530","Caldas","MG",-21.91805554,-46.38305554,60,"INMET subdiário",10
"A531","Maria da Fe","MG",-22.31444444,-45.37305554,60,"INMET subdiário",13
"A532","Governador Valadares","MG",-18.83027777,-41.97694443,60,"INMET subdiário",9
"A533","Guanhaes","MG",-18.78694444,-42.94305555,60,"INMET subdiário",8
"A534","Aimores","MG",-19.53277777,-41.09083333,60,"INMET subdiário",6
"A535","Florestal","MG",-19.88527777,-44.41694443,60,"INMET subdiário",10
"A536","Dores do Indaia","MG",-19.48194443,-45.59388888,60,"INMET subdiário",15
"A537","Diamantina","MG",-18.231052,-43.648269,60,"INMET subdiário",16
"A538","Curvelo","MG",-18.74777777,-44.45388888,60,"INMET subdiário",15
"A539","Mocambinho","MG",-15.08583333,-44.01611111,60,"INMET subdiário",8
"A540","Mantena","MG",-18.78062,-40.986505,60,"INMET subdiário",12
"A541","Capelinha","MG",-17.70555555,-42.38916666,60,"INMET subdiário",10
"A542","Unai","MG",-16.55416666,-46.88194443,60,"INMET subdiário",11
"A543","Espinosa","MG",-14.91222222,-42.80861111,60,"INMET subdiário",6
"A544","Buritis","MG",-15.52416666,-46.43555555,60,"INMET subdiário",10
"A545","Pirapora","MG",-17.258064,-44.835556,60,"INMET subdiário",11
"A546","Guarda-mor","MG",-17.56138888,-47.19916666,60,"INMET subdiário",6
"A547","Sao Romao","MG",-16.36277777,-45.12388888,60,"INMET subdiário",10
"A548","Chapada Gaucha","MG",-15.30027777,-45.61749999,60,"INMET subdiário",7
"A549","Aguas Vermelhas","MG",-15.75166666,-41.45777777,60,"INMET subdiário",4
"A550","Itaobim","MG",-16.57555554,-41.48555555,60,"INMET subdiário",8
"A551","Rio Pardo de Minas","MG",-15.72305554,-42.43583333,60,"INMET subdiário",14
"A552","Salinas","MG",-16.16027777,-42.31027777,60,"INMET subdiário",14
"A553","Joao Pinheiro","MG",-17.78444444,-46.11944443,60,"INMET subdiário",6
"A554","Caratinga","MG",-19.73583333,-42.13722221,60,"INMET subdiário",13
"A555","Ibirite (rola Moca)","MG",-20.03138888,-44.01111111,60,"INMET subdiário",12
"A556","Manhuacu","MG",-20.26333333,-42.18277777,60,"INMET subdiário",1
"A557","Coronel Pacheco","MG",-21.54666666,-43.26111111,60,"INMET subdiário",6
"A559","Januaria","MG",-15.44805555,-44.36638888,60,"INMET subdiário",3
"A560","Pompeu","MG",-19.23249999,-44.96416666,60,"INMET subdiário",1
"A561","Sao Sebastiao do Paraiso","MG",-20.91,-47.11416666,60,"INMET subdiário",2
"A562","Patos de Minas","MG",-18.52055554,-46.44055555,60,"INMET subdiário",5
"A563","Nova Porteirinha (janauba)","MG",-15.80277777,-43.29694444,60,"INMET subdiário",4
"A564","Divinopolis","MG",-20.17333332,-44.87499999,60,"INMET subdiário",8
"A565","Bambui","MG",-20.0311111,-46.00888888,60,"INMET subdiário",4
"A566","Aracuai","MG",-16.84888888,-42.03527777,60,"INMET subdiário",3
"A567","Machado","MG",-21.68083332,-45.94444444,60,"INMET subdiário",3
"A568","Uberaba","MG",-19.71,-47.96194444,60,"INMET subdiário",4
"A569","Sete Lagoas","MG",-19.45527777,-44.17333332,60,"INMET subdiário",7
"A570","Oliveira","MG",-20.715,-44.86444444,60,"INMET subdiário",6
"A571","Paracatu","MG",-17.24444444,-46.88166666,60,"INMET subdiário",1
"A601","Seropedica-ecologia Agricola","RJ",-22.75777777,-43.68472221,60,"INMET subdiário",11
"A602","Rio de Janeiro-marambaia","RJ",-23.05027777,-43.59555555,60,"INMET subdiário",8
"A603","Duque de Caxias - Xerem","RJ",-22.58972221,-43.28222221,60,"INMET subdiário",9
"A604","Cambuci","RJ",-21.58749999,-41.95833333,60,"INMET subdiário",13
"A606","Arraial do Cabo","RJ",-22.97527777,-42.02138888,60,"INMET subdiário",8
"A607","Campos dos Goytacazes","RJ",-21.71472222,-41.34388888,60,"INMET subdiário",14
"A608","Macae","RJ",-22.3761111,-41.81194444,60,"INMET subdiário",6
"A609","Resende","RJ",-22.45138888,-44.44499999,60,"INMET subdiário",10
"A610","Pico do Couto","RJ",-22.46472222,-43.29138888,60,"INMET subdiário",9
"A611","Valenca","RJ",-22.35805555,-43.69555555,60,"INMET subdiário",9
"A612","Vitoria","ES",-20.27083332,-40.30583333,60,"INMET subdiário",15
"A613","Santa Teresa","ES",-19.98833333,-40.57944443,60,"INMET subdiário",12
"A614","Linhares","ES",-19.35694444,-40.0686111,60,"INMET subdiário",12
"A615","Alfredo Chaves","ES",-20.63638888,-40.74194444,60,"INMET subdiário",10
"A616","Sao Mateus","ES",-18.6761111,-39.86416666,60,"INMET subdiário",12
"A617","Alegre","ES",-20.75055555,-41.48888888,60,"INMET subdiário",12
"A618","Teresopolis-parque Nacional","RJ",-22.4486111,-42.98694444,60,"INMET subdiário",5
"A619","Paraty","RJ",-23.2236111,-44.72694443,60,"INMET subdiário",8
"A620","Campos dos Goytacazes - Sao Tome","RJ",-22.04166666,-41.05166666,60,"INMET subdiário",4
"A621","Rio de Janeiro - Vila Militar","RJ",-22.86138888,-43.41138888,60,"INMET subdiário",10
"A622","Presidente Kennedy","ES",-21.10083333,-41.03944444,60,"INMET subdiário",5
"A623","Nova Venecia","ES",-18.69527777,-40.39055555,60,"INMET subdiário",5
"A624","Nova Friburgo - Salinas","RJ",-22.33472221,-42.67694443,60,"INMET subdiário",8
"A625","Tres Rios","RJ",-22.09833333,-43.20833333,60,"INMET subdiário",6
"A626","Rio Claro","RJ",-22.653579,-44.040916,60,"INMET subdiário",7
"A627","Niteroi","RJ",-22.86749999,-43.10194444,60,"INMET subdiário",5
"A628","Angra dos Reis","RJ",-22.97555554,-44.30333333,60,"INMET subdiário",4
"A629","Carmo","RJ",-21.9386111,-42.60083333,60,"INMET subdiário",5
"A630","Santa Maria Madalena","RJ",-21.95055555,-42.01027777,60,"INMET subdiário",5
"A632","Marilandia","ES",-19.40722222,-40.53972221,60,"INMET subdiário",5
"A633","Venda Nova do Imigrante","ES",-20.38555555,-41.18999999,60,"INMET subdiário",6
"A634","Vila Velha","ES",-20.46694443,-40.40388888,60,"INMET subdiário",4
"A635","Itatiaia","RJ",-22.37388888,-44.70305555,60,"INMET subdiário",3
"A636","Rio de Janeiro - Jacarepagua","RJ",-22.93999999,-43.40277777,60,"INMET subdiário",7
"A652","Rio de Janeiro - Forte de Copacabana","RJ",-22.98833333,-43.19055555,60,"INMET subdiário",2
"A657","Afonso Claudio","ES",-20.10416666,-41.10694444,60,"INMET subdiário",4
"A659","Silva Jardim","RJ",-22.64583333,-42.41555555,60,"INMET subdiário",6
"A667","Saquarema - Sampaio Correia","RJ",-22.8711111,-42.60888888,60,"INMET subdiário",3
"A701","Sao Paulo - Mirante","SP",-23.4962888,-46.6200666,60,"INMET subdiário",17
"A702","Campo Grande","MS",-20.44722221,-54.72249999,60,"INMET subdiário",15
"A703","Ponta Pora","MS",-22.5525,-55.71638888,60,"INMET subdiário",13
"A704","Tres Lagoas","MS",-20.79499999,-51.71333333,60,"INMET subdiário",8
"A705","Bauru","SP",-22.35805555,-49.02888888,60,"INMET subdiário",11
"A706","Campos do Jordao","SP",-22.75027777,-45.60388888,60,"INMET subdiário",10
"A707","Presidente Prudente","SP",-22.11999999,-51.40861111,60,"INMET subdiário",8
"A708","Franca","SP",-20.58444444,-47.38249999,60,"INMET subdiário",11
"A709","Ivinhema","MS",-22.30055555,-53.82277777,60,"INMET subdiário",8
"A710","Paranaiba","MS",-19.69555555,-51.18166666,60,"INMET subdiário",3
"A711","Sao Carlos","SP",-21.98027777,-47.88388888,60,"INMET subdiário",11
"A712","Iguape","SP",-24.67166666,-47.54583333,60,"INMET subdiário",9
"A713","Ipero","SP",-23.4261111,-47.58555555,60,"INMET subdiário",6
"A714","Itapeva","SP",-23.98194443,-48.88583333,60,"INMET subdiário",9
"A715","Sao Miguel Arcanjo","SP",-23.89083333,-47.99916666,60,"INMET subdiário",6
"A716","Ourinhos","SP",-23.00055555,-49.84333333,60,"INMET subdiário",8
"A717","Nhumirim","MS",-18.9886111,-56.62277777,60,"INMET subdiário",6
"A718","Rancharia","SP",-22.37277777,-50.97472221,60,"INMET subdiário",9
"A719","Aquidauana","MS",-20.47555554,-55.78388888,60,"INMET subdiário",9
"A720","Coxim","MS",-18.51222222,-54.7361111,60,"INMET subdiário",6
"A721","Dourados","MS",-22.19388888,-54.91138888,60,"INMET subdiário",6
"A722","Miranda","MS",-20.39555555,-56.43166666,60,"INMET subdiário",10
"A723","Porto Murtinho","MS",-21.70583333,-57.88666666,60,"INMET subdiário",2
"A724","Corumba","MS",-18.99666666,-57.63749999,60,"INMET subdiário",6
"A725","Avare","SP",-23.10166666,-48.9411111,60,"INMET subdiário",6
"A726","Piracicaba","SP",-22.70305555,-47.62333332,60,"INMET subdiário",11
"A727","Lins","SP",-21.66611111,-49.73472221,60,"INMET subdiário",2
"A728","Taubate","SP",-23.04166666,-45.52083332,60,"INMET subdiário",9
"A729","Votuporanga","SP",-20.403221,-49.966031,60,"INMET subdiário",10
"A730","Chapadao do Sul","MS",-18.80222222,-52.6025,60,"INMET subdiário",2
"A731","Maracaju","MS",-21.60916666,-55.17749999,60,"INMET subdiário",2
"A732","Sao Gabriel do Oeste","MS",-19.42027777,-54.55305555,60,"INMET subdiário",4
"A733","Jales","SP",-20.165,-50.59499999,60,"INMET subdiário",8
"A734","Valparaiso","SP",-21.31916666,-50.930277769999996,60,"INMET subdiário",10
"A735","Jose Bonifacio","SP",-21.08555555,-49.92027777,60,"INMET subdiário",4
"A736","Ariranha","SP",-21.13305554,-48.84055555,60,"INMET subdiário",2
"A737","Ibitinga","SP",-21.85555555,-48.79972221,60,"INMET subdiário",5
"A738","Casa Branca","SP",-21.78055554,-47.07527777,60,"INMET subdiário",3
"A739","Itapira","SP",-22.415,-46.805277769999996,60,"INMET subdiário",8
"A740","Sao Luiz do Paraitinga","SP",-23.22833332,-45.41694443,60,"INMET subdiário",5
"A741","Barra Bonita","SP",-22.4711111,-48.5575,60,"INMET subdiário",8
"A742","Cassilandia","MS",-19.12249999,-51.72083332,60,"INMET subdiário",10
"A743","Rio Brilhante","MS",-21.77499999,-54.52805554,60,"INMET subdiário",8
"A744","Braganca Paulista","SP",-22.94916666,-46.5261111,60,"INMET subdiário",3
"A746","Barra do Turvo","SP",-24.96277777,-48.41638888,60,"INMET subdiário",5
"A747","Pradopolis","SP",-21.33833333,-48.11388888,60,"INMET subdiário",4
"A748","Barretos","SP",-20.55916666,-48.54499999,60,"INMET subdiário",8
"A749","Juti","MS",-22.85722222,-54.60555555,60,"INMET subdiário",7
"A750","Amambai","MS",-23.0025,-55.32944443,60,"INMET subdiário",4
"A751","Sete Quedas","MS",-23.96694443,-55.02416666,60,"INMET subdiário",8
"A752","Itaquirai","MS",-23.44944444,-54.18194443,60,"INMET subdiário",8
"A753","Ituverava","SP",-20.35972222,-47.77527777,60,"INMET subdiário",7
"A754","Sidrolandia","MS",-20.98166666,-54.97194443,60,"INMET subdiário",5
"A755","Barueri","SP",-23.52388888,-46.86944443,60,"INMET subdiário",5
"A756","Agua Clara","MS",-20.44444444,-52.87583332,60,"INMET subdiário",9
"A757","Bela Vista","MS",-22.101536,-56.540763,60,"INMET subdiário",3
"A758","Jardim","MS",-21.4786111,-56.13777777,60,"INMET subdiário",7
"A759","Bataguassu","MS",-21.75,-52.47138888,60,"INMET subdiário",5
"A760","Costa Rica","MS",-18.49277777,-53.17138888,60,"INMET subdiário",4
"A761","Sonora","MS",-17.63527777,-54.76055555,60,"INMET subdiário",4
"A762","Dracena","SP",-21.45777777,-51.55222222,60,"INMET subdiário",5
"A763","Marilia","SP",-22.23527777,-49.965,60,"INMET subdiário",5
"A764","Bebedouro","SP",-20.94805555,-48.47138888,60,"INMET subdiário",3
"A765","Bertioga","SP",-23.84472221,-46.14333333,60,"INMET subdiário",2
"A766","Registro","SP",-24.53305554,-47.86416666,60,"INMET subdiário",2
"A767","Sao Sebastiao","SP",-23.810722,-45.402528,60,"INMET subdiário",2
"A768","Tupa","SP",-21.92722221,-50.49027777,60,"INMET subdiário",5
"A769","Cachoeira Paulista","SP",-22.68888888,-45.00555555,60,"INMET subdiário",4
"A770","Sao Simao","SP",-21.46111111,-47.57944443,60,"INMET subdiário",3
"A771","Sao Paulo - Interlagos","SP",-23.72444443,-46.67749999,60,"INMET subdiário",5
"A801","Porto Alegre - Jardim Botanico","RS",-30.05351111,-51.17472221,60,"INMET subdiário",19
"A802","Rio Grande","RS",-32.07888888,-52.16777777,60,"INMET subdiário",10
"A803","Santa Maria","RS",-29.72499999,-53.72055554,60,"INMET subdiário",14
"A804","Santana do Livramento","RS",-30.75055555,-55.40138888,60,"INMET subdiário",10
"A805","Santo Augusto","RS",-27.85444444,-53.7911111,60,"INMET subdiário",11
"A806","Florianopolis","SC",-27.6025,-48.61999999,60,"INMET subdiário",16
"A807","Curitiba","PR",-25.4486111,-49.23055554,60,"INMET subdiário",10
"A808","Torres","RS",-29.35027777,-49.73333333,60,"INMET subdiário",7
"A809","Uruguaiana","RS",-29.83999999,-57.08194443,60,"INMET subdiário",13
"A810","Santa Rosa","RS",-27.89055555,-54.47999999,60,"INMET subdiário",4
"A811","Cangucu","RS",-31.40333333,-52.70083333,60,"INMET subdiário",8
"A812","Cacapava do Sul","RS",-30.54527777,-53.46694443,60,"INMET subdiário",11
"A813","Rio Pardo","RS",-29.87222221,-52.38194443,60,"INMET subdiário",12
"A814","Urussanga","SC",-28.53249999,-49.31527777,60,"INMET subdiário",9
"A815","Sao Joaquim","SC",-28.27555554,-49.93472221,60,"INMET subdiário",9
"A816","Novo Horizonte","SC",-26.40638888,-52.85027777,60,"INMET subdiário",7
"A817","Indaial","SC",-26.91361111,-49.26805554,60,"INMET subdiário",8
"A818","Ivai","PR",-25.01083333,-50.85388888,60,"INMET subdiário",3
"A819","Castro","PR",-24.77999999,-50.04638888,60,"INMET subdiário",3
"A820","Mal, Candido Rondon","PR",-24.53333333,-54.01916666,60,"INMET subdiário",10
"A821","Joaquim Tavora","PR",-23.50527777,-49.94638888,60,"INMET subdiário",8
"A822","Nova Tebas","PR",-24.43388888,-51.95388888,60,"INMET subdiário",5
"A823","Inacio Martins","PR",-25.56777777,-51.07805554,60,"INMET subdiário",13
"A824","Icaraima","PR",-23.39027777,-53.63583333,60,"INMET subdiário",3
"A825","Goioere","PR",-24.18388888,-53.04888888,60,"INMET subdiário",1
"A826","Alegrete","RS",-29.70916666,-55.52555554,60,"INMET subdiário",8
"A827","Bage","RS",-31.34777777,-54.01333333,60,"INMET subdiário",8
"A828","Erechim","RS",-27.65777777,-52.30583333,60,"INMET subdiário",8
"A829","Sao Jose dos Ausentes","RS",-28.7486111,-50.05777777,60,"INMET subdiário",9
"A830","Sao Borja","RS",-28.65,-56.01638888,60,"INMET subdiário",4
"A831","Quarai","RS",-30.3686111,-56.43722221,60,"INMET subdiário",10
"A832","Sao Gabriel","RS",-30.34138888,-54.31083333,60,"INMET subdiário",10
"A833","Santiago","RS",-29.191599,-54.885653,60,"INMET subdiário",8
"A834","Tramandai","RS",-30.01027777,-50.13583333,60,"INMET subdiário",7
"A835","Maringa","PR",-23.40527777,-51.93277777,60,"INMET subdiário",7
"A836","Jaguarao","RS",-32.53472221,-53.37583332,60,"INMET subdiário",10
"A837","Soledade","RS",-28.859211,-52.542387,60,"INMET subdiário",10
"A838","Camaqua","RS",-30.80805555,-51.83416666,60,"INMET subdiário",7
"A839","Passo Fundo","RS",-28.22666666,-52.40361111,60,"INMET subdiário",11
"A840","Bento Goncalves","RS",-29.164581,-51.534202,60,"INMET subdiário",12
"A841","Joacaba","SC",-27.16916666,-51.55888888,60,"INMET subdiário",12
"A842","Nova Fatima","PR",-23.41527777,-50.57777777,60,"INMET subdiário",2
"A843","Dois Vizinhos","PR",-25.69916666,-53.09527777,60,"INMET subdiário",9
"A844","Lagoa Vermelha","RS",-28.222381,-51.512845,60,"INMET subdiário",14
"A845","Bom Jardim da Serra - Morro da Igreja","SC",-28.126944430000002,-49.47972221,60,"INMET subdiário",2
"A846","Foz do Iguacu","PR",-25.60194444,-54.48305554,60,"INMET subdiário",3
"A847","Ilha do Mel","PR",-25.49444444,-48.32583332,60,"INMET subdiário",4
"A848","Dionisio Cerqueira","SC",-26.286562,-53.633114,60,"INMET subdiário",11
"A849","Diamante do Norte","PR",-22.63944444,-52.89027777,60,"INMET subdiário",3
"A850","Paranapoema","PR",-22.65833333,-52.13444444,60,"INMET subdiário",4
"A851","Itapoa","SC",-26.08138888,-48.64166666,60,"INMET subdiário",7
"A852","Sao Luiz Gonzaga","RS",-28.41722221,-54.9625,60,"INMET subdiário",8
