"gauge_code","d","imax","date","wateryear","start_month","na_prct_yr","na_prct_mon","mon_filter","n_max","time_step_min","estado","lat","long","time_step","mes_inicio","mes_inicio_nome","network","classe_espacial","fonte_inicio","metodo_ano_hidro","f_moda","rbar_local","dist_nn_km"
"260470001A",10,2.964,"2019-03-20 10:10:00",2019,11,0.8094939117199391,0.8133960573476703,"1,2,3,4,5,6,7,8,9,10,11,12",53,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,5.468,"2020-03-16 10:00:00",2020,11,0.8136004857316332,0.7927867383512545,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,9.014000000000001,"2020-11-02 20:10:00",2021,11,0.8022640791476408,0.812962962962963,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,6.824000000000003,"2022-07-01 05:50:00",2022,11,0.7841514459665144,0.6984767025089605,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,6.0720000000000045,"2022-11-29 16:50:00",2023,11,0.9670091324200913,0.7844907407407408,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,3.562,"2024-01-25 15:30:00",2024,11,0.8368245294474803,0.8252688172043011,"1,2,3,4,5,6,7,8,9,10,11,12",33,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",10,0.33399999999999996,"2024-12-07 08:10:00",2025,11,0.8493852459016393,0.867831541218638,"1,2,3,4,5,6,7,8,9,10,11,12",59,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,3.790500000000003,"2017-05-24 13:10:00",2017,11,0.7144097222222222,0.600358422939068,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,2.3450000000000024,"2018-04-21 20:00:00",2018,11,0.8078006088280061,0.7798611111111111,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,2.1439999999999997,"2019-06-13 14:40:00",2019,11,0.8094939117199391,0.7506944444444444,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,3.2455000000000056,"2020-06-13 19:50:00",2020,11,0.8136004857316332,0.7729166666666667,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,4.646500000000001,"2020-11-02 17:10:00",2021,11,0.8022640791476408,0.812962962962963,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,4.447500000000005,"2022-07-01 06:00:00",2022,11,0.7841514459665144,0.6984767025089605,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,3.8320000000000065,"2022-11-29 13:50:00",2023,11,0.9670091324200913,0.7844907407407408,"1,2,3,4,5,6,7,8,9,10,11,12",19,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,1.967499999999999,"2024-07-06 23:10:00",2024,11,0.8368245294474803,0.7383512544802867,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260470001A",20,0.16699999999999998,"2024-12-06 22:10:00",2025,11,0.8493852459016393,0.867831541218638,"1,2,3,4,5,6,7,8,9,10,11,12",119,600,"PE",-9.128,-36.329,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.927,1.34
"260480901A",10,5.335000000000003,"2015-07-04 03:10:00",2015,11,0.7303545321637427,0.5282258064516129,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,5.562000000000002,"2015-12-24 10:40:00",2016,11,0.9548231633272617,0.6386648745519713,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,15.01200000000001,"2017-05-27 21:30:00",2017,11,0.7338660578386605,0.49798387096774194,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,4.352,"2017-12-23 07:20:00",2018,11,0.970072298325723,0.8167562724014337,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,5.543000000000001,"2019-06-13 15:00:00",2019,11,0.8225837138508372,0.7289351851851852,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,8.434000000000003,"2020-06-15 02:20:00",2020,11,0.798554189435337,0.7414351851851851,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,4.9,"2021-03-01 09:50:00",2021,11,0.7836187214611872,0.8080197132616488,"1,2,3,4,5,6,7,8,9,10,11,12",8,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,5.646000000000002,"2022-03-21 13:30:00",2022,11,0.7844939117199391,0.758736559139785,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",10,7.472000000000001,"2022-11-05 11:00:00",2023,11,0.8115892531876139,0.8,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,3.4485000000000037,"2015-07-04 02:20:00",2015,11,0.7303545321637427,0.5282258064516129,"1,2,3,4,5,6,7,8,9,10,11,12",6,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,2.9485000000000006,"2015-12-24 02:10:00",2016,11,0.9548231633272617,0.6386648745519713,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,10.535499999999999,"2017-05-27 18:50:00",2017,11,0.7338660578386605,0.49798387096774194,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,2.9340000000000015,"2017-12-23 02:40:00",2018,11,0.970072298325723,0.8167562724014337,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,4.953000000000004,"2019-06-13 06:40:00",2019,11,0.8225837138508372,0.7289351851851852,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,5.715000000000005,"2020-06-15 01:00:00",2020,11,0.798554189435337,0.7414351851851851,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,3.0850000000000017,"2021-05-13 16:10:00",2021,11,0.7836187214611872,0.7195340501792115,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,4.260000000000003,"2022-03-27 07:30:00",2022,11,0.7844939117199391,0.758736559139785,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480901A",20,3.7360000000000007,"2022-11-05 01:00:00",2023,11,0.8115892531876139,0.8,"1,2,3,4,5,6,7,8,9,10,11,12",63,600,"PE",-8.47569,-35.54686,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,1.06
"260480902A",10,13.448999999999998,"2018-02-17 18:20:00",2018,11,0.8312545687134503,0.8107638888888888,"1,2,3,4,5,6,7,8,9,10,11,12",3,600,"PE",-8.470639,-35.5445,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,0.75
"260480902A",10,6.539,"2018-11-24 08:10:00",2019,11,0.8967440801457195,0.9421296296296297,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.470639,-35.5445,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,0.75
"260480902A",20,6.864499999999995,"2018-02-17 17:10:00",2018,11,0.8312545687134503,0.8107638888888888,"1,2,3,4,5,6,7,8,9,10,11,12",10,600,"PE",-8.470639,-35.5445,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,0.75
"260480902A",20,3.3485000000000005,"2018-11-24 06:30:00",2019,11,0.8967440801457195,0.9421296296296297,"1,2,3,4,5,6,7,8,9,10,11,12",12,600,"PE",-8.470639,-35.5445,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.961,0.75
"260490801A",10,7.602000000000002,"2020-02-13 08:20:00",2020,10,0.8208130575831306,0.8544061302681992,"1,2,3,4,5,6,7,8,9,10,11,12",12,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,0.276,"2020-10-14 06:00:00",2021,10,0.9853310502283105,0.8848566308243727,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,NA,NA,2022,10,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,4.873000000000001,"2023-06-14 12:20:00",2023,10,0.8540334855403349,0.74375,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,13.547999999999998,"2024-03-31 13:20:00",2024,10,0.8167880995749848,0.8172043010752689,"1,2,3,4,5,6,7,8,9,10,11,12",35,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,3.031,"2025-03-16 12:40:00",2025,10,0.8121194824961948,0.8140681003584229,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",10,0.43499999999999994,"2025-10-28 05:50:00",2026,10,0.8314462560386473,0.8324372759856631,"1,2,3,4,5,6,7,8,9,10,11,12",35,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,3.801000000000001,"2020-02-12 22:20:00",2020,10,0.8208130575831306,0.8544061302681992,"1,2,3,4,5,6,7,8,9,10,11,12",72,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,0.138,"2020-10-13 20:00:00",2021,10,0.9853310502283105,0.8848566308243727,"1,2,3,4,5,6,7,8,9,10,11,12",74,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,NA,NA,2022,10,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,2.6060000000000008,"2023-06-14 02:20:00",2023,10,0.8540334855403349,0.74375,"1,2,3,4,5,6,7,8,9,10,11,12",34,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,6.783999999999999,"2024-03-31 09:50:00",2024,10,0.8167880995749848,0.8172043010752689,"1,2,3,4,5,6,7,8,9,10,11,12",56,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,2.179000000000001,"2025-05-20 17:00:00",2025,10,0.8121194824961948,0.803763440860215,"1,2,3,4,5,6,7,8,9,10,11,12",9,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260490801A",20,0.21749999999999997,"2025-10-27 19:50:00",2026,10,0.8314462560386473,0.8324372759856631,"1,2,3,4,5,6,7,8,9,10,11,12",95,600,"PE",-8.006378,-35.709082,10,10,"out","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.7,0.971,1.57
"260510301A",10,3.1990000000000003,"2022-01-11 15:50:00",2022,9,0.8146719250114312,0.8098118279569892,"1,2,3,4,5,6,7,8,9,10,11,12",36,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260510301A",10,6.653000000000001,"2022-11-30 02:30:00",2023,9,0.8212709284627093,0.805787037037037,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260510301A",10,1.4369999999999998,"2023-11-20 23:40:00",2024,9,0.831056466302368,0.8284722222222223,"1,2,3,4,5,6,7,8,9,10,11,12",4,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260510301A",20,1.6244999999999998,"2022-06-15 03:30:00",2022,9,0.8146719250114312,0.8016203703703704,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260510301A",20,3.445000000000001,"2022-11-29 16:30:00",2023,9,0.8212709284627093,0.805787037037037,"1,2,3,4,5,6,7,8,9,10,11,12",41,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260510301A",20,0.7484999999999998,"2023-11-20 15:00:00",2024,9,0.831056466302368,0.8284722222222223,"1,2,3,4,5,6,7,8,9,10,11,12",56,600,"PE",-8.08651,-37.63223,10,9,"set","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.978,2.48
"260515201A",10,3.7879999999999994,"2019-03-23 21:40:00",2019,8,0.8347418763102725,0.8237007168458781,"1,2,3,4,5,6,7,8,9,10,11,12",17,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,3.055,"2019-12-31 08:00:00",2020,8,0.9371584699453552,0.8286290322580645,"1,2,3,4,5,6,7,8,9,10,11,12",17,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,2.904,"2022-01-02 06:20:00",2022,8,0.9016552511415525,0.8185483870967742,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,3.456000000000002,"2022-11-04 00:30:00",2023,8,0.92646499238965,0.8067129629629629,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,NA,NA,2024,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,9.197000000000005,"2025-01-30 00:50:00",2025,8,0.8989345509893455,0.8012992831541219,"1,2,3,4,5,6,7,8,9,10,11,12",23,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",10,1.1839999999999997,"2025-10-21 01:00:00",2026,8,0.8328794480755265,0.8328853046594982,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,2.1409999999999996,"2019-03-23 11:40:00",2019,8,0.8347418763102725,0.8237007168458781,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,1.5275,"2019-12-30 22:00:00",2020,8,0.9371584699453552,0.8286290322580645,"1,2,3,4,5,6,7,8,9,10,11,12",77,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,NA,NA,2021,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,1.9475000000000011,"2022-01-01 23:10:00",2022,8,0.9016552511415525,0.8185483870967742,"1,2,3,4,5,6,7,8,9,10,11,12",34,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,2.143500000000003,"2022-11-03 22:00:00",2023,8,0.92646499238965,0.8067129629629629,"1,2,3,4,5,6,7,8,9,10,11,12",16,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,NA,NA,2024,8,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,4.598500000000002,"2025-01-29 14:50:00",2025,8,0.8989345509893455,0.8012992831541219,"1,2,3,4,5,6,7,8,9,10,11,12",83,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260515201A",20,0.6799999999999999,"2025-10-20 15:40:00",2026,8,0.8328794480755265,0.8328853046594982,"1,2,3,4,5,6,7,8,9,10,11,12",57,600,"PE",-8.512667,-40.416528,10,8,"ago","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.9,0.988,1.41
"260520201A",10,8.889,"2017-07-20 20:00:00",2017,11,0.7012746710526315,0.45094086021505375,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,1.7919999999999998,"2017-12-23 01:50:00",2018,11,0.9707952815829528,0.8237007168458781,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,6.800000000000004,"2019-07-20 07:30:00",2019,11,0.8320776255707762,0.7840501792114696,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,4.221000000000001,"2019-12-16 07:10:00",2020,11,0.9757703400121432,0.8245967741935484,"1,2,3,4,5,6,7,8,9,10,11,12",14,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,11.258000000000001,"2022-03-23 15:00:00",2022,11,0.8204908675799086,0.7625448028673835,"1,2,3,4,5,6,7,8,9,10,11,12",2,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,5.910000000000004,"2022-11-05 15:30:00",2023,11,0.9679033485540335,0.8037037037037037,"1,2,3,4,5,6,7,8,9,10,11,12",5,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,7.409999999999999,"2024-06-15 06:50:00",2024,11,0.8385321797207043,0.7273148148148149,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,13.403000000000002,"2025-05-21 01:00:00",2025,11,0.7853120243531202,0.760752688172043,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",10,1.341,"2025-12-03 04:10:00",2026,11,0.8306010928961749,0.831989247311828,"1,2,3,4,5,6,7,8,9,10,11,12",52,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,8.228000000000003,"2017-07-20 10:00:00",2017,11,0.7012746710526315,0.45094086021505375,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,0.8959999999999999,"2017-12-22 15:50:00",2018,11,0.9707952815829528,0.8237007168458781,"1,2,3,4,5,6,7,8,9,10,11,12",76,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,5.673500000000005,"2019-06-13 04:10:00",2019,11,0.8320776255707762,0.7303240740740741,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,2.209500000000001,"2019-12-16 07:40:00",2020,11,0.9757703400121432,0.8245967741935484,"1,2,3,4,5,6,7,8,9,10,11,12",11,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,NA,NA,2021,11,1,NA,"1,2,3,4,5,6,7,8,9,10,11,12",0,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,6.3020000000000005,"2022-03-23 05:30:00",2022,11,0.8204908675799086,0.7625448028673835,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,3.0840000000000027,"2022-11-05 09:10:00",2023,11,0.9679033485540335,0.8037037037037037,"1,2,3,4,5,6,7,8,9,10,11,12",43,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,5.142500000000004,"2024-06-15 00:10:00",2024,11,0.8385321797207043,0.7273148148148149,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,7.678999999999995,"2025-05-20 16:30:00",2025,11,0.7853120243531202,0.760752688172043,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520201A",20,0.6705,"2025-12-02 18:10:00",2026,11,0.8306010928961749,0.831989247311828,"1,2,3,4,5,6,7,8,9,10,11,12",112,600,"PE",-8.369,-35.241,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,0.89
"260520202A",10,6.748000000000003,"2019-06-13 12:10:00",2019,11,0.8020833333333334,0.7423611111111111,"1,2,3,4,5,6,7,8,9,10,11,12",1,600,"PE",-8.355833,-35.234167,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,1.21
"260520202A",10,7.833000000000001,"2020-06-14 22:50:00",2020,11,0.8224612932604736,0.7576388888888889,"1,2,3,4,5,6,7,8,9,10,11,12",8,600,"PE",-8.355833,-35.234167,10,11,"nov","CEMADEN","mancha","moda_mancha","uniplu_vizinhanca",0.8,0.973,1.21
